,Probability
4111,0.24965608642476098
4112,0.24479497965562458
4113,0.15003489358065286
4114,0.13628633051670525
4115,0.3466272737430466
4116,0.1906961292666968
4117,0.7131261279479632
4118,0.1549353026486308
4119,0.1103745399635197
4120,0.079995732275434
4121,0.09415213955467536
4122,0.06585472038162285
4123,0.2806891211659577
4124,0.558918894786751
4125,0.11291185995588338
4126,0.1255264665963617
4127,0.31759218218956364
4128,0.17093071654155345
4129,0.10737011660079408
4130,0.1482976766645816
4131,0.15781910088684442
4132,0.12907317610046284
4133,0.11613584562724878
4134,0.1385909138924113
4135,0.3148059222813272
4136,0.24425284953151327
4137,0.12350342001192141
4138,0.17888106238685242
4139,0.2936908242458588
4140,0.10649914509188008
4141,0.1038008318134975
4142,0.16294880123320402
4143,0.13907782915603156
4144,0.0727054063684903
4145,0.19869974410135138
4146,0.13503190634836704
4147,0.19807065392643128
4148,0.3719253273895626
4149,0.3144211136122026
4150,0.3652354744880801
4151,0.15239075127180546
4152,0.2584251785739294
4153,0.3231099773553642
4154,0.12991944691757235
4155,0.14741143064452983
4156,0.35725379609641195
4157,0.2109963900280934
4158,0.3601689555012568
4159,0.2733542284559952
4160,0.19305901025095995
4161,0.1477404070189297
4162,0.1761388250140616
4163,0.16016951710242613
4164,0.1386165710847985
4165,0.1518906467241353
4166,0.16227838233394126
4167,0.1394376453688973
4168,0.14934943875322293
4169,0.21365642071507596
4170,0.0990126554219279
4171,0.18231538550907506
4172,0.4102371668469797
4173,0.25701099013235146
4174,0.08826319059936785
4175,0.1708336855210811
4176,0.2275805935775365
4177,0.15273546775869967
4178,0.1749845918244111
4179,0.403443162337232
4180,0.12461013257389816
4181,0.7524098057126594
4182,0.19436826784660682
4183,0.13364551874330335
4184,0.1490160727025797
4185,0.0831080117285413
4186,0.13526817029922003
4187,0.44154911662186896
4188,0.13401919988518296
4189,0.2875596979900158
4190,0.12087628620478603
4191,0.08312307180603958
4192,0.07735368347304589
4193,0.1433643458835799
4194,0.13816779863297912
4195,0.4077749006984114
4196,0.09178397413446121
4197,0.3375677717644516
4198,0.1510502671396343
4199,0.44119857770466375
4200,0.10998557708257771
4201,0.4298537684084615
4202,0.15903343398942987
4203,0.10690113985374065
4204,0.3502295975201579
4205,0.1725031315651634
4206,0.14749702543983145
4207,0.12860667061918746
4208,0.142908796626416
4209,0.1849358352414077
4210,0.27800705173164125
4211,0.21061912529579188
4212,0.39579479565084935
4213,0.12281959246668685
4214,0.35943444709298955
4215,0.1366382777569815
4216,0.12483465191868182
4217,0.7123429705539359
4218,0.17540745070030098
4219,0.1228757663018259
4220,0.24609492120424725
4221,0.07630600616239694
4222,0.2679582817894059
4223,0.14244674341790436
4224,0.15887146073828207
4225,0.10797298588433447
4226,0.09207441795837136
4227,0.12425934196079083
4228,0.20624651918382247
4229,0.7394124918636488
4230,0.1586815064730134
4231,0.15215519151632342
4232,0.37894229775927885
4233,0.08715051882924339
4234,0.11817560605612207
4235,0.14838524396864916
4236,0.4299047531670016
4237,0.07346199270170484
4238,0.09635348451792052
4239,0.3143971051642337
4240,0.3889201123933155
4241,0.1494932165163628
4242,0.07326627987385138
4243,0.16805044442479838
4244,0.07109092772564558
4245,0.13276807061268267
4246,0.15605908392228068
4247,0.1331363436830992
4248,0.19485459128032293
4249,0.21700431433414538
4250,0.1693504776983608
4251,0.16232709760457065
4252,0.23531179499415067
4253,0.5506037778412709
4254,0.26558396062755213
4255,0.23804247217882216
4256,0.09567772785010084
4257,0.15865784066419097
4258,0.13945929448658112
4259,0.0701678330978414
4260,0.2015896546119873
4261,0.164055861101112
4262,0.09042375178783481
4263,0.2014054842072185
4264,0.16762801373192657
4265,0.07100515818336904
4266,0.30150894670946815
4267,0.14457363468169332
4268,0.17543637170635865
4269,0.2804286204737698
4270,0.07451785394467107
4271,0.1459997585415907
4272,0.15786671940566
4273,0.15396009671975247
4274,0.14897059231131826
4275,0.48468149169278757
4276,0.280832499588597
4277,0.2178874674469523
4278,0.5614183362483192
4279,0.24916202604549748
4280,0.5715894822145107
4281,0.17267050467859923
4282,0.1761907303939181
4283,0.5200303405087232
4284,0.1782961539820343
4285,0.16855541913524316
4286,0.2594145142378161
4287,0.5059391198300494
4288,0.15275609381147184
4289,0.3726130586733871
4290,0.18733981530441576
4291,0.3770222171449313
4292,0.15340317658468347
4293,0.10299094896767542
4294,0.07283353769090263
4295,0.5744292025511013
4296,0.18555674941690042
4297,0.4919094458394416
4298,0.4406389698468928
4299,0.2757624219293263
4300,0.2370813450814179
4301,0.1314943609406696
4302,0.2866559445528343
4303,0.14407372268211227
4304,0.22635645331849671
4305,0.14829411011925228
4306,0.4227488209448068
4307,0.1354821956209009
4308,0.4541378436126431
4309,0.13350523334140577
4310,0.10353702110459805
4311,0.5178293579922915
4312,0.14545640907187352
4313,0.24075989301744283
4314,0.09271269410175592
4315,0.2685922541968643
4316,0.25389205669385206
4317,0.18109753631577777
4318,0.08035837964795285
4319,0.15317650014325174
4320,0.1519490968592848
4321,0.5716904006783711
4322,0.10148968075238553
4323,0.24603965653496654
4324,0.29525680642041335
4325,0.07172627201170392
4326,0.13898937647110063
4327,0.22458135197724774
4328,0.12176956056193977
4329,0.10331566312525957
4330,0.2128953916669674
4331,0.1750147741815309
4332,0.1553082616919371
4333,0.1430652486120299
4334,0.07170883844017661
4335,0.12429542227181578
4336,0.08658824847339772
4337,0.600139549284505
4338,0.0670674006156688
4339,0.2815835503437282
4340,0.1138057169687571
4341,0.11713017003096178
4342,0.2955638730312485
4343,0.09984380699137207
4344,0.4813052219009427
4345,0.16018779128366567
4346,0.12831081883569073
4347,0.13683393332121685
4348,0.42026311053476284
4349,0.07265338902927831
4350,0.2835855120959387
4351,0.17133741648303097
4352,0.094165794120587
4353,0.2225571838202046
4354,0.3543849578313359
4355,0.4513241525525819
4356,0.07006060818036303
4357,0.28925133732698083
4358,0.06935463157869134
4359,0.1619664528509369
4360,0.07032320535006387
4361,0.08012374827937213
4362,0.10131595151217089
4363,0.23503417008586686
4364,0.17875506555452883
4365,0.20167880735210603
4366,0.34698530178549003
4367,0.13686956375743567
4368,0.15869118729321013
4369,0.39021178918537347
4370,0.18771722670841567
4371,0.09207441795837136
4372,0.17320784002677306
4373,0.2710095152011376
4374,0.6017365793996307
4375,0.1910133678045777
4376,0.40488564349748657
4377,0.4097632186126045
4378,0.17820028199837423
4379,0.2224945385715785
4380,0.16719227141064713
4381,0.15263685304378774
4382,0.16879968549057406
4383,0.11951086700223505
4384,0.14152650557584945
4385,0.47853891420967726
4386,0.33793369741619994
4387,0.12353204219456031
4388,0.26945810878698595
4389,0.061169478934955605
4390,0.20346652427051795
4391,0.5067103711071126
4392,0.0740697244096942
4393,0.12292132649532028
4394,0.1342621169947623
4395,0.28319555397004964
4396,0.4231698423419488
4397,0.1287019152383222
4398,0.177503111371904
4399,0.1444933205605838
4400,0.13378705994142534
4401,0.15734666035759431
4402,0.7342560259447516
4403,0.129819264099919
4404,0.1748839427133506
4405,0.0737743844241779
4406,0.7103818421787433
4407,0.1473016110679177
4408,0.27886653692423863
4409,0.14934347375793441
4410,0.13246368342798143
4411,0.4668145214872169
4412,0.17267430476051085
4413,0.1027548482342311
4414,0.09243255353591007
4415,0.1809740142161152
4416,0.10544193843596274
4417,0.14454951184785528
4418,0.557614509012277
4419,0.1551870411599187
4420,0.13368455964344123
4421,0.14674636173443756
4422,0.6002008166444651
4423,0.1462867662353397
4424,0.16375645200862482
4425,0.15766429496756798
4426,0.12944324747888022
4427,0.12202004642561033
4428,0.20470361860436054
4429,0.16417779995358328
4430,0.15335111348573777
4431,0.09767155807538198
4432,0.16047324244492683
4433,0.1420898828784424
4434,0.13574671989046697
4435,0.5447901699978843
4436,0.09787637825168873
4437,0.16482337054638516
4438,0.14364156845121703
4439,0.17255033752210108
4440,0.06681109781988172
4441,0.0972320186499789
4442,0.1649300542692993
4443,0.7362220429412556
4444,0.3934972901933044
4445,0.171877667578901
4446,0.14797383232190536
4447,0.12892970305689272
4448,0.28705005088692714
4449,0.7078282811878717
4450,0.15596978186456736
4451,0.11556267372412643
4452,0.15516486281798456
4453,0.25908480043116067
4454,0.13680352704666318
4455,0.09764093916194033
4456,0.4519150970932001
4457,0.5474839316610335
4458,0.09813355744505411
4459,0.5008518511313753
4460,0.07575669204174065
4461,0.1544879995342115
4462,0.10458066686450884
4463,0.07475420833398243
4464,0.29466545923574994
4465,0.07591747854612195
4466,0.17547936938164083
4467,0.15797168190675365
4468,0.2772535479498525
4469,0.19229877797620318
4470,0.12472852782861793
4471,0.15340317658468347
4472,0.18343853249464215
4473,0.12746086240660287
4474,0.08324678217821949
4475,0.08891642835277173
4476,0.154362972210951
4477,0.1620491479071744
4478,0.7331197280297481
4479,0.0709834419805928
4480,0.07060235191015114
4481,0.4456650118964729
4482,0.4040479203150608
4483,0.4930843083918159
4484,0.10608155714299755
4485,0.6067189285489557
4486,0.2864120506154835
4487,0.16695607510841504
4488,0.10086206706543463
4489,0.3458226954550489
4490,0.10862287702643175
4491,0.13968780212268891
4492,0.7994442040874337
4493,0.07274965568217552
4494,0.6152446274210553
4495,0.16123464270653343
4496,0.6593564676494083
4497,0.14825626492383945
4498,0.26866887941730294
4499,0.5176245117899528
4500,0.1643865829259862
4501,0.25229913192368925
4502,0.10676050389256227
4503,0.16495027196106127
4504,0.12881070398325237
4505,0.07345779672637673
4506,0.18376710999690923
4507,0.6471756013158223
4508,0.8203295664171519
4509,0.390683087767761
4510,0.1405101279307994
4511,0.07885408083014456
4512,0.16974759350623164
4513,0.09723779052477029
4514,0.1852943724736968
4515,0.09274343378335961
4516,0.14034387294834907
4517,0.09896555059869136
4518,0.15837234974540895
4519,0.41300205872891227
4520,0.42845945489801457
4521,0.14207071050242714
4522,0.1836436454682263
4523,0.12938078550252674
4524,0.15939278668218387
4525,0.5052302530775343
4526,0.7312265209902669
4527,0.36569837745740774
4528,0.1473915406322806
4529,0.5978679169749007
4530,0.6313359986458333
4531,0.14896554044725183
4532,0.13973283024620584
4533,0.6045921336114648
4534,0.13323116067528995
4535,0.11568598696982697
4536,0.42701270736238833
4537,0.56667204419311
4538,0.0698570942480884
4539,0.48159861097175316
4540,0.13429857014073637
4541,0.07097302501248683
4542,0.08410228502310067
4543,0.10210809034909545
4544,0.127845533976648
4545,0.11798991947508064
4546,0.5499156879125917
4547,0.15045636745308172
4548,0.15376637105518975
4549,0.19371748208440015
4550,0.1261494069103857
4551,0.11033969170558533
4552,0.653962382740015
4553,0.13793378353887933
4554,0.17394814505239065
4555,0.40609538813395657
4556,0.30778504677796464
4557,0.28338529966178627
4558,0.1424102747896812
4559,0.16806273061118604
4560,0.5215017558134581
4561,0.14490841731102286
4562,0.4477891639364933
4563,0.11904246507835722
4564,0.4417560011421878
4565,0.15042167267786774
4566,0.2909981123316555
4567,0.13062880837548269
4568,0.08397515210209673
4569,0.12270173562723598
4570,0.26132385142363324
4571,0.0803972137913093
4572,0.10907160757012467
4573,0.13449517152174495
4574,0.16119005788750032
4575,0.40461292393275733
4576,0.09435724679875582
4577,0.5112004710865727
4578,0.1348298270803629
4579,0.07007943427587655
4580,0.18371242182379374
4581,0.1644125700147649
4582,0.1820907813915845
4583,0.48056227629067555
4584,0.13340190069602822
4585,0.13552901559896646
4586,0.3945096911568027
4587,0.14019830408869954
4588,0.356343820911961
4589,0.3567653722446664
4590,0.13786826675738667
4591,0.11261044370423177
4592,0.15277505025114355
4593,0.16418077547135987
4594,0.14624630248602083
4595,0.08686491998665277
4596,0.4643506621960178
4597,0.13118990016769283
4598,0.07158281048573742
4599,0.47956316284493183
4600,0.13240812768264093
4601,0.12568180899761092
4602,0.49682926597041566
4603,0.15399343710132796
4604,0.13693457345361423
4605,0.19248972580089102
4606,0.15258107498103188
4607,0.07455656318220208
4608,0.1523215839967983
4609,0.10794758035883652
4610,0.155560427151775
4611,0.18550852047003757
4612,0.12926111038115964
4613,0.16199391766919055
4614,0.13112395934925544
4615,0.7309438905820581
4616,0.09173825790320886
4617,0.14063737006258895
4618,0.13693834292910587
4619,0.2847945706963048
4620,0.1416366783344211
4621,0.13440088983767667
4622,0.13697555245339918
4623,0.1203519668089559
4624,0.13122071745614033
4625,0.13346919879703506
4626,0.07353666605365129
4627,0.17702590354831324
4628,0.10351328968702017
4629,0.09309194986485637
4630,0.33360605005851673
4631,0.1319128223193462
4632,0.31294038284918757
4633,0.06877890054705395
4634,0.39751364310256515
4635,0.10835549774838585
4636,0.15860491136015212
4637,0.3709213058542941
4638,0.1874157096037716
4639,0.13940257299610112
4640,0.061169478934955605
4641,0.3232884008456136
4642,0.17618967816831443
4643,0.1314943609406696
4644,0.1795596980678983
4645,0.15207932761289067
4646,0.5000197471994425
4647,0.13125701852113913
4648,0.18787523026189398
4649,0.14616889761073135
4650,0.1540604690256243
4651,0.06719908494494374
4652,0.1560899185643554
4653,0.15559893747733308
4654,0.10428073888311971
4655,0.46914762227855067
4656,0.22916471780991607
4657,0.1925393572980428
4658,0.12893041836895275
4659,0.10937893125859718
4660,0.1678597004756576
4661,0.4098992900936517
4662,0.29756927621568935
4663,0.1397416091355408
4664,0.11223441960554605
4665,0.19293042223610316
4666,0.08848921720436649
4667,0.15727619961119005
4668,0.127177684822255
4669,0.16666934780645598
4670,0.13855588112420625
4671,0.0732189989959691
4672,0.4133041614239514
4673,0.14980531069229983
4674,0.07929566236070082
4675,0.14587186124966375
4676,0.4274152010535847
4677,0.16996458360552297
4678,0.1799667273656455
4679,0.09202326570103705
4680,0.14929475978857318
4681,0.31568765488447686
4682,0.4087661822118635
4683,0.13855433034312367
4684,0.09316874515920318
4685,0.2734975594469628
4686,0.7655398007771265
4687,0.22393983221716446
4688,0.11609437437472532
4689,0.31643039933098055
4690,0.16577811412656024
4691,0.13268285171726601
4692,0.4802504004639118
4693,0.12080833469916867
4694,0.35873956482174657
4695,0.10356083272186171
4696,0.18000852584157107
4697,0.19405334205510902
4698,0.15049079500996773
4699,0.16734169227375523
4700,0.13507110640445447
4701,0.1461712370299897
4702,0.17689543845657785
4703,0.2316668158613651
4704,0.09472519817420005
4705,0.07333273783640494
4706,0.09945981632191143
4707,0.1591111957317313
4708,0.5648700684291023
4709,0.09523451426556935
4710,0.27175445620921285
4711,0.1635892805857638
4712,0.13803527454563205
4713,0.6232240649359331
4714,0.17773910501381826
4715,0.4959396679728128
4716,0.1425797536057903
4717,0.15535906936007388
4718,0.10099875562922862
4719,0.1931770162127319
4720,0.09365556579426144
4721,0.16759190267122995
4722,0.071757248620242
4723,0.6793411669736408
4724,0.3622420683356413
4725,0.5129043675388899
4726,0.44655388718554107
4727,0.2924471726297869
4728,0.468256800242872
4729,0.15612426226512768
4730,0.09282189366245513
4731,0.29145932515816303
4732,0.45297437719807626
4733,0.43296798177907053
4734,0.13830851843302883
4735,0.24861675446541381
4736,0.3398942793300213
4737,0.17183706823397568
4738,0.6556224633490685
4739,0.4879286380809664
4740,0.1657052923262607
4741,0.1419362542604859
4742,0.14348100433707217
4743,0.07077037331595616
4744,0.6660659993038551
4745,0.3265255138826997
4746,0.26729303086170947
4747,0.13141434183019532
4748,0.1635256519362869
4749,0.27537544799905583
4750,0.17513108367239902
4751,0.1468550520577237
4752,0.16160568773196884
4753,0.2084899454301993
4754,0.101626076227963
4755,0.06799011354574265
4756,0.17570022614199254
4757,0.14769125536654865
4758,0.13590268784864135
4759,0.1480906659296754
4760,0.0779398459553768
4761,0.16481965138221724
4762,0.12492059438373478
4763,0.13483307194910282
4764,0.18655696077199255
4765,0.14785396813153906
4766,0.26460757904391946
4767,0.20456408146830768
4768,0.12063680271838552
4769,0.11676932064177946
4770,0.5979743575491235
4771,0.1558167038249289
4772,0.1311818922231851
4773,0.3007426143295297
4774,0.13325508683346302
4775,0.19437158217830905
4776,0.1807335148592865
4777,0.23778031932915475
4778,0.12992818895245267
4779,0.08812072538255082
4780,0.13316739494022253
4781,0.17299805863473874
4782,0.4617317870423109
4783,0.08553011286579737
4784,0.26744476319610017
4785,0.0699912589534757
4786,0.15287741437716468
4787,0.14185615937225096
4788,0.12967525589601978
4789,0.3699438307511445
4790,0.3988230693507494
4791,0.36051310111779244
4792,0.12827009061319553
4793,0.08755245806126384
4794,0.510517998004862
4795,0.211140990011473
4796,0.0702791017967776
4797,0.591727452596503
4798,0.12684928618386185
4799,0.205223664255625
4800,0.8479326794940963
4801,0.3467361884608394
4802,0.22137170161911426
4803,0.12685715130426517
4804,0.3342934986270657
4805,0.08648450793765007
4806,0.2674344089241506
4807,0.5003629941169695
4808,0.09055235430514252
4809,0.1531723820702458
4810,0.4362191454748426
4811,0.20286526434423605
4812,0.14734869381711527
4813,0.24958508643945507
4814,0.43629793725721017
4815,0.13119378247007124
4816,0.2309451292183996
4817,0.07132611565031072
4818,0.24163358963908818
4819,0.32990751742795327
4820,0.10467367502209514
4821,0.27951095350898675
4822,0.5326480242765709
4823,0.11789612101260807
4824,0.5499438064453387
4825,0.45863202057972696
4826,0.1578363814074125
4827,0.18637194931315554
4828,0.1767626769995149
4829,0.11109653040799608
4830,0.15396166987058507
4831,0.14319785959612782
4832,0.16028928360000605
4833,0.12051911178912929
4834,0.17112840894721063
4835,0.398202914231834
4836,0.7893394946958345
4837,0.14957707515896476
4838,0.5096541134887586
4839,0.1943052425733983
4840,0.15033712972253624
4841,0.16084195429466355
4842,0.2758064455230547
4843,0.48275313542770054
4844,0.22713905798175552
4845,0.3534646829056738
4846,0.15471759944022934
4847,0.2504397903280035
4848,0.18628571180222905
4849,0.18897162418616628
4850,0.1084077053509052
4851,0.27533499963367875
4852,0.15818603124854408
4853,0.12854600529863675
4854,0.56464458938052
4855,0.13770638193322698
4856,0.1398737773259333
4857,0.29333011925157604
4858,0.1739122573382237
4859,0.07360425832010997
4860,0.24790368447621008
4861,0.15994937984361363
4862,0.23004624657066577
4863,0.10254647117559718
4864,0.14125990718736264
4865,0.5869740735830201
4866,0.11699737911289258
4867,0.39483605619096857
4868,0.1506091589074305
4869,0.1000277448323714
4870,0.4297641337126643
4871,0.16749435262974668
4872,0.48880487756119084
4873,0.6973444384204672
4874,0.09091585481743047
4875,0.5574971657809632
4876,0.18326118515767775
4877,0.2982822767645159
4878,0.13211471642223133
4879,0.28899070323907533
4880,0.2726058383206974
4881,0.1546054997241148
4882,0.26911681320989184
4883,0.06072109426651933
4884,0.18121669426132417
4885,0.1676287514635787
4886,0.1705122658614981
4887,0.09646016271710196
4888,0.1657052923262607
4889,0.07159572510535946
4890,0.07280256108236455
4891,0.10730355102130495
4892,0.06833738798736219
4893,0.1314501435875946
4894,0.15349855184920955
4895,0.16804609046352356
4896,0.12039613920119156
4897,0.1321354686704316
4898,0.1430430889933647
4899,0.08167533191687952
4900,0.44610616927833163
4901,0.11875679025712206
4902,0.1448552305717922
4903,0.15253003002394958
4904,0.20564942359896574
4905,0.18609964615628188
4906,0.39892538530912375
4907,0.14553101304196425
4908,0.35763320660627307
4909,0.7699918778201833
4910,0.1217817599761499
4911,0.15686396966626864
4912,0.6547942979343514
4913,0.3357355330203528
4914,0.07280256108236455
4915,0.0786775864134827
4916,0.13605066072618888
4917,0.09079407422902074
4918,0.09053931346960527
4919,0.17008127661198008
4920,0.5345900663562182
4921,0.13612547311161702
4922,0.15241239138800583
4923,0.15022575929554385
4924,0.13624345803029117
4925,0.32283852691970255
4926,0.09787003292676436
4927,0.1438504788677242
4928,0.07425327526919286
4929,0.1343382654391383
4930,0.25794004191041975
4931,0.14575369225046203
4932,0.4287221522362948
4933,0.09103500375135976
4934,0.4497884706188592
4935,0.13822095979923835
4936,0.08451781814110039
4937,0.2447852327872281
4938,0.44728104548584724
4939,0.18778199283016855
4940,0.09223877260936003
4941,0.07400224669442365
4942,0.20833302814775873
4943,0.13898697583590658
4944,0.18358583509785087
4945,0.3735898271069776
4946,0.7215471468980077
4947,0.1308117297979167
4948,0.4826396115841955
4949,0.376826044028519
4950,0.15654807836054802
4951,0.18229909720609577
4952,0.5487870204582671
4953,0.16258576322253596
4954,0.41642070377462354
4955,0.5918757624132689
4956,0.12725386241783593
4957,0.24542243538540467
4958,0.17700646870499442
4959,0.16492983781133122
4960,0.19802116136500142
4961,0.1656096204239285
4962,0.3787342280818358
4963,0.30257104909981974
4964,0.27256452986599894
4965,0.14518128582959922
4966,0.13970081712498142
4967,0.10111705079146113
4968,0.159380712312524
4969,0.3705192315144903
4970,0.45429271529162063
4971,0.1529899559242936
4972,0.15054290546727322
4973,0.08598334915650042
4974,0.5955534317066152
4975,0.7164905314066552
4976,0.11628391457925069
4977,0.16144315571432105
4978,0.19859713940666496
4979,0.16586990236147728
4980,0.5846394599913456
4981,0.0794691283850644
4982,0.14505585315809463
4983,0.25248701038254
4984,0.1740074415471615
4985,0.14053371131105027
4986,0.1542266450168389
4987,0.15635833142772199
4988,0.3095265577824575
4989,0.41304812335092894
4990,0.18456337781118468
4991,0.286660503111328
4992,0.15407213802008593
4993,0.16419241778703675
4994,0.0745796532920931
4995,0.07020726582156814
4996,0.07011502780474581
4997,0.15062621237160714
4998,0.156370227031067
4999,0.16717721652300574
5000,0.4379899597335242
5001,0.20518120577856888
5002,0.1565253360549369
5003,0.07410883529188914
5004,0.401110627277829
5005,0.11294566757245135
5006,0.08552660927120824
5007,0.15700197042574648
5008,0.12920255326007746
5009,0.1597846178204582
5010,0.08262795228541943
5011,0.19506501675514795
5012,0.6683895976160154
5013,0.5170826452248793
5014,0.12865227940939516
5015,0.4078026897637686
5016,0.12483361223370765
5017,0.12727143177091496
5018,0.07196207867779338
5019,0.4192475364780358
5020,0.12244043998559885
5021,0.15196834107290025
5022,0.2699335517549184
5023,0.13838663505282886
5024,0.09302307697402853
5025,0.09018936775400621
5026,0.1674940936233258
5027,0.17515757076896926
5028,0.2842297880119785
5029,0.19033936642703236
5030,0.5022184241213092
5031,0.41734986465723006
5032,0.28061992196085006
5033,0.1522346663538301
5034,0.06330617845485331
5035,0.5215329422962739
5036,0.1404514427128518
5037,0.1931304147965836
5038,0.20040121030568678
5039,0.14474954017738426
5040,0.20623495231727823
5041,0.14067928469732288
5042,0.09290709113796639
5043,0.4056723125698573
5044,0.49564088640933346
5045,0.15720159373829415
5046,0.1587897281983489
5047,0.0902268886193991
5048,0.13243218370053897
5049,0.1431241680801099
5050,0.21250462086655822
5051,0.14060698554930237
5052,0.5713219214367952
5053,0.10362158470317148
5054,0.14689192700493084
5055,0.630961287808962
5056,0.1607710380764858
5057,0.10033118537586602
5058,0.2628025501161634
5059,0.18207132551345961
5060,0.434162578901827
5061,0.15494206642310085
5062,0.30677580307980734
5063,0.1111798380616149
5064,0.12980992648392736
5065,0.4503277378526109
5066,0.4235889039694747
5067,0.12600318010777842
5068,0.17241305700048037
5069,0.18045257998358208
5070,0.12401224204167677
5071,0.6140743900409147
5072,0.35671690870221356
5073,0.13873253130737964
5074,0.09492712150991967
5075,0.1532247358440252
5076,0.14400557091713914
5077,0.16234521512730868
5078,0.1713349741025108
5079,0.08160146167646815
5080,0.15989312118912002
5081,0.33450425938450257
5082,0.5650291113009951
5083,0.3494438184719788
5084,0.18274883189795454
5085,0.14149787384755355
5086,0.18563606823836848
5087,0.1951943469238199
5088,0.13980967618769105
5089,0.08248505188222595
5090,0.44745715253782814
5091,0.1864658436858914
5092,0.1388815346434633
5093,0.15010919130608735
5094,0.16004585193019305
5095,0.17129269946383507
5096,0.15943391602758805
5097,0.15597865972819133
5098,0.1481497111025066
5099,0.12380800029674882
5100,0.1652180699834849
5101,0.1977632312126455
5102,0.38700368264133056
5103,0.16430009007383473
5104,0.43010446525515944
5105,0.1565065060585837
5106,0.1330100391088443
5107,0.10811365526680237
5108,0.665711119766021
5109,0.13999509480107264
5110,0.3507538039869766
5111,0.17751762001117258
5112,0.1634683220126644
5113,0.12488249120049864
5114,0.6030437974874255
5115,0.4351103416703596
5116,0.07364252304754207
5117,0.18736957206698734
5118,0.4180546520901456
5119,0.0695144980387645
5120,0.13336119720269535
5121,0.6343139745549221
5122,0.10604359469348279
5123,0.08391932487899706
5124,0.35098900758364965
5125,0.1508647987898549
5126,0.08772278200188413
5127,0.14405461313602652
5128,0.29898747229597394
5129,0.0963179838712488
5130,0.14282236761182482
5131,0.1267464557278273
5132,0.3957357082444812
5133,0.2762684572720712
5134,0.10353870159904101
5135,0.2530442698300278
5136,0.12425450227542499
5137,0.18047789188120408
5138,0.0837796395814882
5139,0.2795299311741834
5140,0.41166219820878774
5141,0.13038013874875798
5142,0.732717022171687
5143,0.24685590022194998
5144,0.17139856151255836
5145,0.2640295400086105
5146,0.10330327607871577
5147,0.1037935318371684
5148,0.1579145787181652
5149,0.49713306872708946
5150,0.20102786766332228
5151,0.3681429429924369
5152,0.5442428012277531
5153,0.11218163914450668
5154,0.15308965186964707
5155,0.2881732704843974
5156,0.48373591017727097
5157,0.12883437884763774
5158,0.12843758751254275
5159,0.14432764443682516
5160,0.10195089534443065
5161,0.1368750750695903
5162,0.12308435948746758
5163,0.5000073160030604
5164,0.27383399291255883
5165,0.4982261669665704
5166,0.17884105598035158
5167,0.14590967224307186
5168,0.158214328080326
5169,0.16542565119464067
5170,0.1088289330571012
5171,0.15627784614099183
5172,0.1342337288333583
5173,0.2844024049937753
5174,0.11005630030156902
5175,0.13404075388448536
5176,0.15084249665856236
5177,0.13834567226199573
5178,0.17743575234428055
5179,0.13574109003190796
5180,0.16690210652702364
5181,0.1014530757702408
5182,0.06997583962100486
5183,0.12616190928501386
5184,0.21722195081234758
5185,0.7195896529580079
5186,0.1548745678638798
5187,0.19319991848213064
5188,0.15761130292711784
5189,0.07284621915535383
5190,0.1602860571948141
5191,0.14527246357358392
5192,0.7391342656852724
5193,0.13875680093212306
5194,0.13751475708118416
5195,0.4400438160909573
5196,0.48377007553391943
5197,0.173745708582848
5198,0.2350018221336852
5199,0.13795824635735127
5200,0.2999270325305534
5201,0.5881543078708097
5202,0.3647788654958947
5203,0.14540513341059133
5204,0.3667341502351319
5205,0.1755268550200193
5206,0.2896138816550887
5207,0.14533011490050524
5208,0.1474980547187019
5209,0.18949051891735327
5210,0.09371413305521913
5211,0.16691495310891424
5212,0.20694558265825905
5213,0.2951560351198669
5214,0.10515156651688111
5215,0.15111738296130853
5216,0.16758590207515417
5217,0.1441433460885696
5218,0.14490841731102286
5219,0.4229051252640066
5220,0.0723963835086682
5221,0.1462668745774133
5222,0.1557335172577899
5223,0.11011852127274663
5224,0.16682011221790755
5225,0.14897880361880111
5226,0.08485467198323365
5227,0.18165578344104688
5228,0.5005017296727056
5229,0.10690363013267297
5230,0.39297867745602255
5231,0.3048951263907526
5232,0.5599755084509175
5233,0.5104048020408536
5234,0.14770545589254977
5235,0.11537058283319215
5236,0.4416521732783224
5237,0.13766349830776212
5238,0.07215497780148092
5239,0.13771979167630888
5240,0.1569070786725451
5241,0.09440334814409172
5242,0.43415226211867075
5243,0.2953552806443952
5244,0.15140829296006608
5245,0.17310548438403203
5246,0.28500265194373225
5247,0.10326824628880168
5248,0.13379604038056717
5249,0.4557727555430416
5250,0.07051878883377555
5251,0.13338266985416095
5252,0.5548502109490091
5253,0.1624405012497552
5254,0.20055159186702026
5255,0.4839563239617011
5256,0.28493318698045383
5257,0.08551605442601393
5258,0.14654314556694106
5259,0.09290097828224869
5260,0.17464503746776142
5261,0.06918421686653259
5262,0.1497352772972257
5263,0.45662331432731496
5264,0.1554331390228743
5265,0.15958100903553082
5266,0.12955811374802542
5267,0.07555184646894894
5268,0.20300703151121635
5269,0.15228725314516806
5270,0.5005728056851707
5271,0.23279889181337388
5272,0.1354011007589217
5273,0.14283753194546528
5274,0.15337024558065826
5275,0.1899964457298515
5276,0.16277907446882423
5277,0.08825414926220775
5278,0.1385541547345491
5279,0.16686381225091546
